,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
137,D,2016-11-08 18:34:49,2016-11-07,HPE,Neri Antonio F,"EVP, GM EG",S - Sale+OE,$23.00,"-107,934","38,341",-74%,"-$2,482,482",0,0,+6,-18
138,,2016-11-08 18:34:04,2016-11-04,HPE,Karros Kirt P,"SVP, Finance, Treasurer",S - Sale,$21.70,"-9,084",0,-100%,"-$197,123",0,0,+6,-18
139,,2016-11-08 18:33:41,2016-11-04,HPE,Hsu Christopher P,"EVP, GM Software, COO",S - Sale,$21.70,"-10,020","46,225",-18%,"-$217,434",0,0,+6,-18
140,D,2016-11-03 18:46:12,2016-11-02,HPE,Youngjohns Robert,"EVP, GM, HP Software",S - Sale+OE,$22.01,"-179,890","27,837",-87%,"-$3,959,199",+1,+6,+9,-13
141,,2016-10-11 17:14:01,2016-10-07,HPE,Neri Antonio F,"EVP, GM EG",S - Sale,$22.68,"-11,781","4,936",-70%,"-$267,231",0,-3,+6,-16
142,D,2016-09-28 18:07:02,2016-09-26,HPE,Schultz John F,"EVP, GC, SEC",S - Sale+OE,$22.84,"-316,164","63,796",-83%,"-$7,220,395",-1,-3,-5,+4
143,D,2016-09-22 16:51:12,2016-09-21,HPE,Neri Antonio F,"EVP, GM EG",S - Sale+OE,$23.00,"-213,399","16,717",-93%,"-$4,908,177",-1,-1,-6,-1
144,,2016-09-22 16:50:52,2016-09-21,HPE,Livermore Ann M,Dir,S - Sale,$22.65,"-44,000","77,052",-36%,"-$996,600",-1,-1,-6,-1
145,D,2016-09-20 17:13:35,2016-09-16,HPE,Stonesifer Timothy C.,"EVP, CFO",S - Sale+OE,$22.01,"-101,610",0,-100%,"-$2,236,436",+2,+1,-5,-1
146,,2016-09-20 17:13:14,2016-09-16,HPE,Hsu Christopher P,"EVP, COO",S - Sale,$22.01,"-31,193","31,192",-50%,"-$686,558",+2,+1,-5,-1
147,D,2016-09-19 16:56:33,2016-09-15,HPE,Nefkens Michael G,"EVP, Enterprise Services",S - Sale+OE,$22.00,"-107,500","142,770",-43%,"-$2,365,000",0,+1,-6,+2
148,D,2016-08-02 18:27:03,2016-07-29,HPE,Ricci Jeff T,"SVP, Controller, PAO",S - Sale+OE,$21.40,"-28,776",0,-100%,"-$615,806",+4,+4,+4,+10
149,D,2016-07-19 16:29:43,2016-07-19,HPE,Youngjohns Robert,"EVP, GM, HP Software",S - Sale+OE,$19.69,"-8,622",0,-100%,"-$169,767",+1,+2,+11,+15
150,D,2016-06-22 17:03:10,2016-06-20,HPE,Ricci Jeff T,"SVP, Controller, PAO",S - Sale+OE,$19.23,"-5,830",0,-100%,"-$112,111",+2,-9,+3,+23
151,D,2016-06-06 19:51:10,2016-06-06,HPE,Youngjohns Robert,"EVP, GM, HP Software",S - Sale+OE,$18.46,"-34,711",0,-100%,"-$640,834",+1,+1,-4,+25
152,D,2016-06-01 18:59:56,2016-05-27,HPE,Youngjohns Robert,"EVP, GM, HP Software",S - Sale+OE,$17.94,"-223,381",0,-100%,"-$4,006,428",+1,+5,-2,+28
