,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
136,,2009-08-25 12:56:48,2009-08-21,WFC,Oman Mark C,Sr. EVP,S - Sale,$28.00,"-25,000","663,101",-4%,"-$700,000",0,+1,+5,+2
137,,2009-08-07 15:59:07,2009-08-06,WFC,Rhein Kevin A,EVP,S - Sale,$27.95,"-20,000","31,154",-39%,"-$558,926",+2,0,-4,-2
138,,2009-08-07 15:35:37,2009-08-06,WFC,White Julie M,EVP,S - Sale,$28.02,"-5,000","26,657",-16%,"-$140,101",+2,0,-4,-2
139,,2009-03-10 18:01:49,2009-03-10,WFC,McCormick Richard D,Dir,P - Purchase,$10.95,"+15,000","70,038",+27%,"+$164,250",+1,+20,+31,+153
140,,2009-03-05 18:13:04,2009-03-05,WFC,Oman Mark C,Sr. EVP,P - Purchase,$10.73,"+3,000","672,626",0%,"+$32,200",+6,+40,+75,+189
141,,2009-03-05 14:28:36,2009-03-05,WFC,Kovacevich Richard M,COB,P - Purchase,$8.05,"+100,000","3,608,468",+3%,"+$805,000",-11,+23,+59,+172
142,,2009-02-20 21:45:00,2009-02-20,WFC,Milligan Cynthia,Dir,P - Purchase,$10.00,"+10,000","56,040",+22%,"+$100,000",+1,+29,+26,+132
143,A,2009-02-20 17:22:13,2009-02-20,WFC,Wright Michael W,Dir,P - Purchase,$10.82,"+20,000","51,942",+63%,"+$216,325",+1,+29,+26,+132
144,,2009-02-20 13:17:42,2009-02-20,WFC,Wright Michael W,Dir,P - Purchase,$10.81,"+22,500","54,442",+70%,"+$243,149",-9,+20,+16,+122
145,,2009-02-19 19:18:43,2009-02-18,WFC,Milligan Cynthia,Dir,P - Purchase,$13.19,"+10,000","46,040",+28%,"+$131,921",-8,+11,+26,+111
146,,2009-02-19 17:01:41,2009-02-19,WFC,Runstad Judith M,Dir,P - Purchase,$12.50,"+10,000","51,658",+24%,"+$125,000",-8,+11,+26,+111
147,A,2009-02-03 12:01:20,2009-01-29,WFC,Runstad Judith M,Dir,P - Purchase,$19.83,"+17,600","41,658",+73%,"+$349,064",-8,+1,-49,+37
148,A,2009-02-02 17:39:40,2009-01-29,WFC,Sanger Stephen W,Dir,P - Purchase,$19.90,"+2,000","2,400",+500%,"+$39,799",-4,+1,-44,+30
149,,2009-01-29 17:25:07,2009-01-29,WFC,Runstad Judith M,Dir,P - Purchase,$19.84,"+14,000","41,658",+51%,"+$277,747",+1,-4,-30,+29
150,,2009-01-29 17:13:14,2009-01-29,WFC,Sanger Stephen W,Dir,P - Purchase,$19.90,"+2,000","2,400",+500%,"+$39,799",+1,-4,-30,+29
151,,2008-06-27 13:00:31,2008-06-27,WFC,White Julie M,EVP,P - Purchase,$24.26,"+2,000","16,149",+14%,"+$48,517",0,-1,+16,+17
152,,2008-06-06 16:30:41,2008-06-06,WFC,Kovacevich Richard M,COB,P - Purchase,$26.05,"+40,398","3,524,809",+1%,"+$1,052,368",-1,+2,-7,+12
153,,2008-05-19 14:13:59,2008-05-15,WFC,Stumpf John G,"Pres, CEO",P - Purchase,$28.93,"+1,550","693,333",0%,"+$44,842",-2,-4,-12,+3
154,A,2007-12-06 16:38:36,2007-08-28,WFC,White Julie M,EVP,S - Sale,$35.56,-500,"13,286",-4%,"-$17,780",-3,-6,-15,-21
155,A,2007-09-06 18:36:58,2007-08-20,WFC,Strother James M,EVP,S - Sale,$36.94,"-23,359","71,617",-25%,"-$862,958",-1,0,+5,-20
156,,2007-08-28 14:35:34,2007-08-28,WFC,White Julie M,EVP,S - Sale,$35.56,-500,"15,732",-3%,"-$17,780",-3,+1,-1,-10
