,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
14,D,2021-06-29 18:20:24,2021-06-25,NKE,Matheson Monique S.,EVP: HR,S - Sale+OE,$152.00,"-10,000","130,622",-7%,"-$1,520,000",,,,
15,,2021-06-16 17:03:03,2021-06-15,NKE,Friend Matthew,EVP: CFO,S - Sale,$131.54,"-7,016","65,837",-10%,"-$922,885",,,,
16,,2021-06-07 16:41:51,2021-06-03,NKE,Campion Andrew,COO,S - Sale,$133.20,"-14,307","103,675",-12%,"-$1,905,692",,,,
17,,2021-06-07 16:39:22,2021-06-03,NKE,Friend Matthew,EVP: CFO,S - Sale,$133.20,"-9,032","79,189",-10%,"-$1,203,062",,,,
18,,2021-04-21 16:36:51,2021-04-20,NKE,Henry Peter B.,Dir,S - Sale,$127.03,"-3,388","2,282",-60%,"-$430,361",,,,
19,D,2021-04-15 16:49:22,2021-04-14,NKE,Krane Hilary K,"EVP, CAO, GC",S - Sale+OE,$133.54,"-15,000","150,407",-9%,"-$2,003,100",,,,
20,D,2021-03-29 16:17:24,2021-03-26,NKE,Parker Mark G,Exec COB,S - Sale+OE,$130.67,"-114,094","1,460,182",-7%,"-$14,908,663",,,,
21,D,2021-02-11 16:16:46,2021-02-10,NKE,Krane Hilary K,"EVP, CAO, GC",S - Sale+OE,$141.61,"-18,500","150,304",-11%,"-$2,619,785",,,,
22,D,2021-01-08 16:20:45,2021-01-07,NKE,Abston Chris L,VP: CORP CONTROLLER,S - Sale+OE,$145.00,"-30,000","3,363",-90%,"-$4,350,000",,,,
23,D,2020-12-31 16:24:43,2020-12-30,NKE,Abston Chris L,VP: CORP CONTROLLER,S - Sale+OE,$142.16,"-20,000","3,363",-86%,"-$2,843,200",,,,
24,D,2020-12-31 16:22:43,2020-12-30,NKE,Parker Mark G,Exec COB,S - Sale+OE,$141.27,"-130,000","1,460,182",-8%,"-$18,365,505",,,,
25,D,2020-12-29 16:24:50,2020-12-28,NKE,Matheson Monique S.,EVP: HR,S - Sale+OE,$142.54,"-28,500","155,697",-15%,"-$4,062,390",,,,
26,D,2020-12-23 17:04:38,2020-12-22,NKE,Krane Hilary K,"EVP, CAO, GC",S - Sale+OE,$142.84,"-41,500","150,304",-22%,"-$5,928,010",,,,
27,D,2020-12-09 16:51:08,2020-12-08,NKE,O'Neill Heidi,"PRES: CONSUMER, MKTPLC",S - Sale+OE,$140.00,"-22,500","128,833",-15%,"-$3,150,000",,,,
28,D,2020-12-09 16:48:04,2020-12-08,NKE,Campion Andrew,COO,S - Sale+OE,$140.00,"-120,000","128,592",-48%,"-$16,800,000",,,,
29,D,2020-12-01 16:19:48,2020-11-30,NKE,Cook Timothy D,Dir,S - Sale+OE,$133.91,"-52,000","31,433",-62%,"-$6,963,320",,,,
30,,2020-10-30 16:34:20,2020-10-28,NKE,Krane Hilary K,"EVP, CAO, GC",S - Sale,$123.30,"-5,670","150,304",-4%,"-$699,111",,,,
31,D,2020-10-15 16:21:12,2020-10-14,NKE,Krane Hilary K,"EVP, CAO, GC",S - Sale+OE,$129.53,"-11,000","155,974",-7%,"-$1,424,830",,,,
32,D,2020-10-09 16:11:37,2020-10-07,NKE,Parker Mark G,Exec COB,S - Sale+OE,$129.90,"-75,000","1,460,026",-5%,"-$9,742,500",,,,
33,D,2020-10-07 17:12:08,2020-10-06,NKE,O'Neill Heidi,"PRES: CONSUMER, MKTPLC",S - Sale+OE,$130.00,"-30,000","128,833",-19%,"-$3,900,000",,,,
